image,caption_1,caption_2,caption_3,caption_4,caption_5
3268443910_b36dbc1e5c.jpg,A man in an orange t-shirt and white wristbands plays tennis .,A tennis player in an orange shirt is lining up his racquet to strike the ball .,a man wearing an orange U. Miami t-shirt playing tennis,A man in an orange shirt playing tennis .,A man about to hit a tennis ball with a racket .
3268908792_c24529fe88.jpg,a lone motorcyclist jumping through the air in front of a large crowd .,A biker performs before a crowd .,A person rides a bike high in the air as a crowd watches .,A motorcycle rider is in midair in front of a crowd .,The motocross rider is jumping his dirt bike .
3269087421_1d489abeae.jpg,one man singing next to another man playing the violin .,A man plays a violin at a concert while a man speaks into a microphone .,A man in a flowered shirt holds a microphone beside a violin player standing in a crowd of people .,A violinist and a singer perform in front of people .,A man is holding a violin whilst the woman plays it with the bow .
3269380710_9161b0bd00.jpg,A redheaded man smokes a cigarette while leaning his head forward .,a man wearing a blue shirt smoking a cigarette in front of a building,A man in a blue shirt smoking a cigarette .,a man smokes a cigarette .,man in blue shirt smoking
3269661567_faf190885a.jpg,A group of people performing .,"Two men gesture at each other , while a third plays guitar .",The man is playing the acoustic guitar while the other men make gestures,An older man and two younger men perform in front of a group .,Performers onstage dancing and clapping .
3269895626_7b253c82ed.jpg,Man in a helmet riding a dirt bike covered with mud .,A dirt biker covered in mud racing,A man on a dirt bike is covered in mud .,One motorcyclist covered in mud riding his motorcycle through the mud .,a motorcyclist riding covered head to toe with mud
3270047169_2ed289a9af.jpg,A boy on a skateboard rides down a red pole .,A male youth is grinding a rail on his skateboard .,a skateboarder grinds a rail .,A person skateboarding on a red rail .,The boy is performing a trick on a red rail with a skateboard .
3270083123_fcc1208053.jpg,a swimmer wearing a black hat and goggles is doing the butterfly stroke .,Person in goggles and black swim cap swimming,"Young man swimming , wearing swimming cap and protective goggles .",A swimmer comes up above the surface of the water for air .,A swimmer wearing a black cap surfaces for air .
3270273940_61ef506f05.jpg,Two young children jumping off of a cement ledge onto the dirt ground .,Two children are jumping off a wall .,Two children standing on a wall .,Two young girls are jumping off of a steep step .,Children jumping off of cement .
3270691950_88583c3524.jpg,The man is diving into the water .,A man is diving into water near a shore .,A man dives into a lake .,A man dives into the water surrounded by rocks and pine trees .,A young man dives into water .
3271061953_700b96520c.jpg,A group of people are riding in the back of a truck .,A group of warmly dressed people in the back of a truck .,A variety of folks in the back of a large wagon .,Many middle eastern people are sitting in the back of a blue truck .,People are riding in a crowded truck bed .
3271084924_4778d556cc.jpg,Two large dogs running while a third watches .,Two dogs run in the grass as a third dog watches from behind them .,Three dogs walking in the grass .,Four dogs run in the grass .,Two dogs are running in the field .
3271178748_630d269811.jpg,The boys are playing soccer .,Several little boys play indoor soccer .,Soccer player # 13 takes a shot on goal with four defenders and a goalie .,A group of little boys playing indoor soccer .,Number 13 kicks a soccer ball towards the goal during children 's soccer game .
3271252073_0a1b9525fc.jpg,"Three women talking and laughing , while 2 hold glasses of wine .","Three women at an art gallery , two of the women holding wine glasses .",Three women are smiling with paintings behind them .,The ladies are talking .,"Three women talking , holding glasses of wine , with paintings in the background ."
3271385712_ffd34f2de5.jpg,A girl and boy look at each other .,The boy is looking up at the girl as another girl ignores them .,Three asian people sitting down .,A girl smiles and a boy looks up at her .,"Two people looking at each other , a third person is not attentive ."
3271468462_701eb88d3b.jpg,A dog nips at the leg of a horse .,A cattle dog nips the leg of an animal .,A brown dog begins to bit the leg of a farm animal in the grass .,A brown dog biting a horse 's ankle .,A brown dog biting a horse 's leg .
3271495320_bca47795fb.jpg,A group of women wearing bikinis are playing beach volleyball .,Women in bikinis play beach volleyball by the waterside .,Four young women wearing bikinis are playing beach volleyball,Girls in bikinis playing volleyball on the beach .,Four women competing in beach volleyball beside a large body of water .
3272002857_ace031f564.jpg,A woman is riding a brown horse on the shore of the ocean .,A woman in formal riding gear riding her horse on the beach .,"A woman on horseback , riding on the beach .",a woman riding a large brown horse on the beach,Person on a horse on the beach .
3272071680_648a99f7d2.jpg,A man in a beret and thin mustache gestures to two women in conversation .,The man in the black beret has a conversation with two women .,Suprised couple talking to woman .,The man is pointing his finger down while two ladies look on .,A man wearing a black hat points at a woman in black while another woman looks on .
3272541970_ac0f1de274.jpg,A guy on a skateboard about to do a trick,The skater throws his arms into the air as he skids down the concrete wall .,A rollerblader skates down a ramp with his arms in the air .,A kid in a white shirt and white hat and jeans skateboards down a ramp .,A boy is grinding a skateboard down a concrete wall .
3272847211_9e8a4f8308.jpg,a group of basketball players trying to get the ball from another player .,A young man in a white uniform holds a basketball surrounded by members of the opposing team wearing green .,A basketball player with several blockers .,A group of high school basketball players play a game .,A basketball player tries to aim for the goal while being blocked by other players .
3273091032_98f724b36b.jpg,A chipmunk stands on the edge of a field and road,The squirrel sits straight up in the grass .,A squirrel stands on its hind legs in the grass at the edge of a road .,There is a squirrel sitting up in the grass .,A squirrel stands in the grass looking around .
3273163189_dece7babf4.jpg,The small brown dog runs in the snow .,A small brown dog is running across snow .,A brown toy dog is running across low snow with tail raised .,A small brown dog running in snow .,A little brown dog is running in the snow .
3273325447_81c94000da.jpg,A dirt biker participates in a race .,A man on a bike throws up dirt during a motor cross event .,a motocross bike kicks up dirt as it is being ridden around a bend in the circuit .,A person in a blue outfit rides a motorcycle through a hill of dirt .,A dirt bike tears up the terrain .
3273403495_fcd09c453e.jpg,A skier on a slope .,A downhill skier races down the snowy hillside as the sun shines above in a clear sky .,A skier is skiing alone in fresh powder on a sunny day .,A skier traveling downhill through mostly untouched snow .,A lone skier goes down an empty hill under a blue sky .
